"","fulcrum_id","created_at","fulcrum_parent_id","bag_id","species_capture","species_capture_other","capture_type","capture_type_other","capture_mark_recapture","life_stage","life_stage_other","sex","sex_other","snout_vent_length","body_and_bag_mass","bag_mass","body_mass","bd_swab_tube_id","bacterial_swab_tube_id","mucusome_id","amp_id_1","amp_id_2","amp_id_3","amp_id_4","antibody_id_1","antibody_id_2","antibody_id_3","antibody_id_4","toe_clip_tube_id","capture_comments"
"339","b4be1693-33ee-465e-a489-39e335825312","2022-07-19 06:52:37 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG75","Rana clamitans",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"340","93142b72-f4e9-4131-b14e-75f06a212698","2022-07-19 06:53:29 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG49","Rana clamitans",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"341","617f9378-a4aa-49af-a694-fbccda14f751","2022-07-19 06:53:53 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG74","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"342","51765bb8-0276-4bb5-9732-12c63751dfd7","2022-07-19 06:55:42 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG00","Negative Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00232","BacSwab00231","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"343","6f13bb05-3530-40a3-85e5-b5fe927ba42d","2022-07-20 02:14:08 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG16","Rana pipiens",NA,"New",NA,"2b4579c5-0270-42aa-a39c-9822df0e3e69","Adult",NA,"Unknown",NA,29.5,5.5,3.1,2.4,"BdSwab00255","BacSwab00254","MucBath00056","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00120",NA
"344","6ff90b02-8ca1-4e97-a98f-8a2599325b01","2022-07-20 02:18:33 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG02","Rana pipiens",NA,"New",NA,"ae51aeb0-2a65-4209-84f9-a13ee2d9fddf","Adult",NA,"Unknown",NA,34.9,12.6,9.3,3.3,"BdSwab00254","BacSwab00253","MucBath00057","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00121",NA
"345","a493684d-eddd-425c-aaf7-9649b9af07ff","2022-07-20 02:21:24 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG85","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.1,16.6,2.6,14,"BdSwab00233","BacSwab00232","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"346","df9758ca-5575-47d8-8029-21e9c69e326e","2022-07-20 02:27:44 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG88","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,40.7,10.4,NA,NA,"BdSwab00234","BacSwab00233","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"347","50fa96ca-3a78-4038-a4ff-b5afa252f4f1","2022-07-20 02:34:15 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG77","Rana catesbeiana",NA,"Recapture",NA,"d9a14142-86e5-4ec6-9d22-c80a3ad1f139","Juvenile",NA,"Unknown",NA,46.2,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"348","8612f3a2-25b1-4cad-b046-b463c7dcf9ba","2022-07-20 02:35:51 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG01","Rana catesbeiana",NA,"Recapture",NA,"203dd823-c30c-4719-a896-61b194ab6551","Juvenile",NA,"Unknown",NA,42.8,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"349","5cea2d12-ca29-4281-8680-856f7a68cc4e","2022-07-20 02:38:13 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG79","Rana catesbeiana",NA,"Recapture",NA,"852d84cc-1ed7-4ff9-a2c9-94affcbc2c99","Juvenile",NA,"Unknown",NA,44,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"350","e7e7b03c-63e0-4b27-aa5a-2a5503ae1ec8","2022-07-20 02:40:42 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG07","Rana catesbeiana",NA,"Recapture",NA,"82ed0cc4-0e05-4ad9-a9b6-2239cd131bb4","Juvenile",NA,"Unknown",NA,52.7,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"351","886fa222-7976-4b5e-8434-5ddfd5bc06e6","2022-07-20 02:42:17 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG81","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,42.9,13.3,3.5,9.8,"BdSwab00235","BacSwab00234","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"352","0f781c16-14b9-4a60-bbe2-ca5baa9be0cb","2022-07-20 02:45:05 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG15","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,55,18,2.9,15.1,"BdSwab00236","BacSwab00235","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"353","04ef30fe-2179-4298-ad92-7ddbef60ba36","2022-07-20 02:51:02 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG05","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,51.2,29,8,21,"BdSwab00237","BacSwab00236","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"354","5efc72fd-3e0c-4711-bd86-d31bdab37ee8","2022-07-20 02:54:55 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG19","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,52.2,22.1,3.4,18.7,"BdSwab00238","BacSwab00237","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"355","df6a381a-0e0d-49fd-a929-f300b18f630d","2022-07-20 02:57:48 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG89","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,47.9,19.8,3.5,16.3,"BdSwab00239","BacSwab00238","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"356","77172588-2a26-4a63-8edb-60b85a2c3c6b","2022-07-20 03:01:25 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG72","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,48.2,17.8,2.9,14.9,"BdSwab00240","BacSwab00239","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"357","c661cbc8-8836-4fbd-98d3-9a56ff639453","2022-07-20 03:04:19 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG99","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,45.5,17.9,4.5,13.4,"BdSwab00241","BacSwab00240","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"358","faa4a322-b353-4ae7-9066-a1f9d96e57da","2022-07-20 03:31:18 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG00","Negative Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00058","AMPBath00056","AMPBath00056","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"359","b9202a32-528f-45a1-af0a-a5e139314cb6","2022-07-20 03:32:02 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG04","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,46.5,32.7,21.6,11.1,"BdSwab00242","BacSwab00241","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"360","4330d446-5dab-4445-b2c4-515be7a2cd7b","2022-07-20 03:35:06 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG10","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,NA,NA,42.6,12,3,9,"BdSwab00243","BacSwab00242","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"361","5dd88b2e-6d79-46af-b4ce-30cfa2cd7415","2022-07-20 03:36:59 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG11","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,53,16.4,3.4,13,"BdSwab00244","BacSwab00243","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"362","cef22a7d-5f51-445d-b9a4-ea06a4da4dab","2022-07-20 03:38:56 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG90","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,51.2,17.8,3.8,14,"BdSwab00245","BacSwab00244","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"363","36b9f55e-8a08-45a3-860a-956cb278fce7","2022-07-20 03:40:58 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG18","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,57.8,21,3,18,"BdSwab00246","BacSwab00245","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"364","51f087d3-d369-4cfb-9dd2-769a91e6b941","2022-07-20 03:42:57 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG08","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,44.4,12.7,3.2,9.5,"BdSwab00247","BacSwab00246","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"365","3d996390-03ef-4d05-9ad3-2ed84e1cf435","2022-07-20 03:44:32 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG09","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,49.5,15.4,3.4,12,"BdSwab00248","BacSwab00247","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"366","3c6d8d88-11db-48de-bd1e-f9625ab29da9","2022-07-20 03:46:32 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG13","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,NA,NA,44.9,12.5,3.5,9,"BdSwab00249","BacSwab00248","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"367","ef1f6371-9b5f-4df9-80c8-2ded3099b396","2022-07-20 03:48:16 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG86","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,43.6,9.9,3.2,6.7,"BdSwab00250","BacSwab00249","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"368","7df52918-7baf-4efd-b881-1aaff766cc94","2022-07-20 03:49:55 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG84","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,57.4,23.9,5.3,18.6,"BdSwab00251","BacSwab00250","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"369","bbcfcef1-2654-41cb-a941-a8e90ae7235a","2022-07-20 03:52:08 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG17","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.1,17.5,3,14.5,"BdSwab00252","BacSwab00251","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"370","0fc639de-efe6-4fe5-89ad-9956ab5921ed","2022-07-20 03:55:07 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG82","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,47.2,16.3,4.4,11.9,"BdSwab00253","BacSwab00252","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"371","2ba4793c-4d73-460c-b69c-e823ec27547b","2022-07-20 04:11:08 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG06","Rana catesbeiana",NA,"Recapture",NA,"abe99295-19d8-4882-8330-7c2ccc291a95",NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"372","8f8f4256-f288-4d8b-b164-cddb30c50ae5","2022-07-20 04:11:48 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG71","Rana catesbeiana",NA,"Recapture",NA,"dd14d105-9f6a-4768-94cf-88681bebfcbc",NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"373","fd7bea61-52f2-4ac3-a8a2-1fcef51cb3f7","2022-07-20 04:12:14 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG14","Rana catesbeiana",NA,"Recapture",NA,"48feca18-2aae-47db-950a-013a23831b7d",NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"374","55b26727-5d16-4bf6-b278-f5b8872ef749","2022-07-20 04:12:48 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG67","Rana catesbeiana",NA,"Recapture",NA,"ab8a5c19-b266-47bc-bf51-f276deaa8d0f",NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"375","96f2c27a-4aa5-4825-872c-18474aa4acd0","2022-07-20 04:13:34 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG03","Rana catesbeiana",NA,"Recapture",NA,"b24dedd1-21a4-49b9-a7f8-ad889f6c41d3",NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"376","adf3cc82-b053-4c26-936c-d6717fc93810","2022-07-20 04:14:11 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG87","Rana catesbeiana",NA,"Recapture",NA,"c38071f6-f2d1-4674-99c0-5611e7c91c53",NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"377","b53d09cc-3d57-44fa-94d7-a371d0756864","2022-07-20 04:14:54 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG12","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"378","7ec0fc57-7e18-45c0-8e65-4f91bf20710a","2022-07-20 04:15:07 UTC","b84e00e8-e544-4061-b16c-444f392adc16","BAG83","Rana clamitans",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"379","4933a997-f8c6-4bd7-9c3a-29a4a28bfaa5","2022-05-06 03:11:57 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,53.9,19.5,7.2,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps raca #1"
"380","1c8965b5-0bf7-45c5-9cab-2f9a4d83584b","2022-05-06 03:20:19 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,135.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps raca #15; probably greater than 100 grams, no scale available"
"381","143297fb-eecd-4c0d-a6cd-8d202c394cf5","2022-05-06 03:28:19 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,74.6,49.5,10,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps racl #2"
"382","e6f58b1b-ec12-44e8-96b7-fc7b0dd89f88","2022-05-06 03:34:08 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,65.5,30,8.3,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps racl #3"
"383","4bac144c-bad4-420c-be16-8224d1deba01","2022-05-06 03:39:31 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana clamitans",NA,NA,NA,NA,NA,NA,"Female",NA,53.8,19.5,7.3,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps racl #4"
"384","c16789c8-7663-40a8-bb07-3a5a66bb41dc","2022-05-06 03:44:24 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,84.4,72,10.2,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps raca #5"
"385","a95c9939-9497-4a40-a4cb-61e1d2388da6","2022-05-06 03:52:49 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,77,61,10.2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps racl #6"
"386","9f29312f-80b9-40ed-a26c-13fdc9ffe29c","2022-05-06 03:57:43 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,67,38,9.8,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps racl #7"
"387","dee5814f-c7b1-4ae2-9278-2d4f642d25c2","2022-05-06 04:02:24 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana clamitans",NA,NA,NA,NA,NA,NA,"Female",NA,59.5,26,6.6,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps racl #8; red groin"
"388","c03ba092-406b-430c-bfa6-915c1714eb26","2022-05-06 04:07:55 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Male",NA,60.4,27.5,6.8,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps raca #9"
"389","e1685b88-7c49-401f-b317-f7ac53cbd522","2022-05-06 04:13:54 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,73.9,53,8.6,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps racl #10"
"390","f7b76a20-3c87-4bcf-98b9-282aef63c0bf","2022-05-06 04:18:30 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,28.8,7.6,6.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps pscr #11; skin tag on throat"
"391","22f279ac-4cca-40d3-bbc2-ad2befb1be2f","2022-05-06 04:26:09 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,28,7.3,6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps pscr #12"
"392","f9394cd0-4ea9-4667-94c0-c79c5631249d","2022-05-06 04:30:47 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,27.2,7.2,6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps pscr #13"
"393","e0bd653e-09f4-4922-8e31-7c0d16b59e1e","2022-05-06 04:35:45 UTC","81918035-8727-4979-ae70-dd9eb29b3676",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,30.7,7.9,6.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-05 Phelps pscr #14"
"394","64c282ce-8b0b-437c-8265-dd9b567b5c73","2022-05-12 03:05:23 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,24.8,3.5,2.5,1,"2022-05-11-admin-pscr1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-11 admin pscr #1"
"395","bde5161f-9714-404f-a2d1-b6af95f09a13","2022-05-12 03:16:22 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,49.6,15,3.6,11.4,"2022-05-11-admin-raca2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","5dd5a405-f929-4968-ad9d-a7a5c24c4383","2022-05-12 03:21:37 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,78.2,58,16.5,41.5,"2022-05-11-admin-raca3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2b83d388-4dad-4298-9e53-d196955666a2","2022-05-12 03:27:20 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,29,3.7,2.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","c4070a21-c863-4dd5-99d9-156d96499be7","2022-05-12 03:31:58 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,26,3.6,2.5,1.1,"2022-05-11-admin-pscr-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","35d09a19-d070-414d-93d4-9e82c8f6f23f","2022-05-12 03:36:15 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,24.4,3.5,NA,NA,"2022-05-11-admin-pscr6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","c7f89c9b-f5e7-4865-b240-32a6006b2e03","2022-05-12 03:41:03 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,61.6,23.1,3.7,19.4,"2022-05-11-admin-raca7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","87d17a61-fe51-41ee-91bc-a98e49c8541c","2022-05-12 03:56:22 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,54.1,21.5,6.5,15,"2022-05-11-admin-raca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","aad5891c-a4ef-416b-9984-4000b2e4d767","2022-05-12 04:04:02 UTC","3334ebd7-54c0-4e18-a80c-abb313f185f1",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.9,16.25,5.5,10.75,"2022-05-11-admin-raca9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
